EXP__FIELD,HMA__FIELD,LSI1__FIELD,NRAMP__FIELD,QHB__FIELD,RSS1__FIELD,SHR__FIELD,polyA__FIELD,X35S__FIELD
OS01G0602466,0.496670631,0.865228203,3.783579573,0.244916008,0.405772008,0.461771536,0.697508693,0.233279849,0.828422107
OS01G0602500,0.691145141,0.712524495,3.644533552,0.340814412,0.514640143,0.221808093,0.523627206,0.291215975,0.898033126
OS01G0602800,19.70881273,16.50201628,7.275383576,6.374838825,11.04673508,13.3684095,8.865262687,10.59881385,7.76194272
OS01G0603000,100.0164711,90.79560312,56.70241739,70.59841384,83.46031552,92.70188702,122.964144,69.07644308,49.47588946
OS01G0603100,0.889591349,0.88642134,0.36704385,0.872183044,0.453888128,0.624887671,2.826926718,0.32710131,0.670141575
OS01G0603200,0.81582688,0.716377591,0.405939542,0.815513371,0.576790161,0.531674306,2.339194197,0.170259397,0.651129295
OS01G0603300,27.76856786,14.45976481,10.8066143,53.09623531,37.36054526,16.36671478,18.97397044,18.28895075,41.76464733
OS01G0603700,2.217152048,0.96627589,0.670565895,0.503577435,0.446627955,1.084530961,0.818413997,0.576910651,0.338295466
OS01G0603800,1.98386485,1.090064585,0.494267343,0.303886138,0.38265971,0.917869407,0.868037515,0.453875945,0.320779653
OS01G0604000,13.38540589,13.40013823,7.440098537,7.840902048,3.626595468,10.27113967,10.34434777,7.786203599,2.92337377
OS01G0604100,7.838389956,7.655598404,4.921184999,5.269055611,3.09169289,6.782474297,6.185514418,5.2215434,2.396340982
OS01G0604500,28.41350811,10.54935436,25.9007672,9.872373622,16.83657905,15.83925079,7.507989629,24.24677888,16.09043482
OS01G0604600,3.807978652,6.504630371,9.042079136,5.522092504,4.434573791,4.762451221,6.492345227,4.713488899,4.24983516
OS01G0604700,13.4320346,12.16417041,11.62590669,14.24595953,14.41019371,14.65033233,11.08774052,16.99459408,13.4650614
OS01G0604900,7.981052244,3.504087051,1.243961937,2.394802246,7.852750676,5.08200875,3.183896759,9.056839565,1.248245015
OS01G0605000,37.67699602,33.63858151,44.2851234,21.07244607,23.94258355,24.67338081,40.5849941,23.23681038,14.58805462
OS01G0605100,38.10818707,34.80821343,47.01457068,23.21118572,26.18130189,26.93548269,42.66578029,24.53589744,15.365282
OS01G0605300,0.751758616,0.376300344,1.408954471,1.141645011,1.084726071,0.957368045,1.05109483,0.616836073,0.55057329
OS01G0605500,6.668297269,4.797977238,0.23849789,4.493514189,6.727806549,5.983020014,5.603649301,4.327131785,1.508026594
OS01G0605650,9.419416136,7.806704164,18.08657261,15.93725405,12.9168142,10.08090328,7.194290264,9.239785561,13.19301597
OS01G0605700,17.68822986,33.26665926,1.925441617,4.630408882,10.17299446,65.43230039,16.15035305,15.51249297,12.19396247
OS01G0606000,0.769496157,1.702774295,1.438388765,1.435226097,0.536135475,3.121566627,7.81095774,13.77340224,1.998162932
OS01G0606050,4.571968239,9.143743293,29.34408068,14.936934,13.51640752,10.16850354,5.94395408,11.89657204,22.03381799
OS01G0606133,9.27771521,11.56140257,25.62186709,9.124638024,17.07288109,9.412373057,10.53755247,12.4563696,19.62677851
OS01G0606166,9.606811524,11.97150515,26.53071822,9.448304429,17.67848517,9.746245913,10.91133735,12.89821818,20.34123013
OS01G0606400,0.815882597,0.517883739,0.148529715,0.134998416,0.561397597,0.114495549,0.454355705,0.080969148,0.065850646
OS01G0606900,1.011628547,1.901914838,3.501372757,3.061242737,1.918299141,1.303090828,1.398009647,1.373317804,4.078401404
OS01G0607000,6.397411542,12.46724038,16.06964426,3.71424285,5.882949416,13.19843949,9.182735411,17.89933085,1.299693419
OS01G0607100,1.847900886,1.136009594,0.62131134,1.805166201,1.282166119,0.969039361,0.905745733,0.643354343,0.364923406
OS01G0607200,8.960815338,17.2728993,2.168259882,4.819262716,13.21175424,18.35584647,14.54153974,13.29819179,10.82409219
OS01G0607250,9.82783869,18.02738188,2.402276246,5.362722493,12.84810834,18.77642833,19.55328322,14.26446276,12.51424104
OS01G0607300,3.798659701,4.380349206,7.437895879,3.392982221,5.815713573,3.141279151,4.598247926,4.098711472,3.948929157
OS01G0607400,38.57344097,31.77724613,49.8139695,44.72689226,31.81058958,38.36092926,36.26603602,27.02245473,39.89291863
OS01G0607600,0.176914867,1.147435678,0.281976355,0.328480032,0.234719142,0.216528589,1.158608792,0.101755212,0.113195655
OS01G0607900,52.87991246,43.54907039,6.638853852,22.99065099,147.4539649,44.95189472,43.8910207,48.08089265,15.88879269
OS01G0608000,22.66117539,30.22794877,68.54683811,9.943808743,11.01610882,23.66466027,33.09699298,13.15203416,2.837322628
OS01G0608101,21.58127064,28.28020987,64.98958515,9.336400426,10.22496281,22.40503462,31.31851965,12.56043552,2.681954064
OS01G0608200,4.448408931,6.432806115,65.8370584,1.401331952,3.131803106,3.039295992,6.577379518,4.020237035,1.485398048
OS01G0608300,3.640138668,5.130600013,57.09591213,1.117657458,2.497825796,2.424045086,5.457525326,3.462122564,1.38219737
OS01G0608400,2.026353425,0.955793362,3.660787757,0.611445969,0.476487547,0.863553717,0.438828253,0.260460432,0.279044929
OS01G0608900,1.958244398,0.792921849,2.257503561,0.540830318,0.325597148,1.037305592,1.660975899,1.087375314,0.273807067
OS01G0609000,1.044585198,0.908632214,2.210030018,0.248383294,0.675043178,0.569367931,1.122064736,0.390475678,0.434475881
OS01G0609200,4.940240317,7.65384626,22.28199924,1.281627984,3.580890175,3.430937769,6.746421621,4.496265983,6.646772734
OS01G0609300,14.96755947,25.90500402,16.55737556,5.103463997,18.01386063,24.50555075,32.62033574,20.0992201,34.01320157
OS01G0609501,7.97832958,7.960215138,11.89994714,4.241359231,12.78845065,15.65124489,14.38666994,13.84396566,31.86085624
OS01G0609900,25.48604865,31.63769874,17.8296856,8.44581112,18.85661446,54.28982597,41.55321103,34.94951424,37.99224676
OS01G0610100,193.6803613,152.6190721,343.6099623,130.5402853,158.8420315,132.6520955,121.4977142,183.9366008,113.1447702
OS01G0610300,5.184542956,7.538411258,5.806500388,8.628027889,4.158304613,4.586441266,1.765775741,4.297339044,5.262990845
OS01G0610400,38.94203273,33.45896397,45.50259882,39.97793807,89.2086657,37.00673226,30.52164877,51.93631364,42.70206462
OS01G0610500,37.94974503,53.03052709,40.93100459,60.87395147,108.5594569,59.31062594,36.56685464,54.00473194,46.37504562
OS01G0610600,5.418747794,8.703390477,9.205986066,8.494780378,7.091427443,7.382402144,8.491518017,4.890777215,6.249567051
OS01G0610700,7.171651538,9.067324102,20.05267971,20.48714021,10.86791675,11.12875494,9.121120443,12.50620316,15.46156143
OS01G0610800,9.424276856,11.1087683,3.832046097,7.658419159,7.199322911,7.584827599,7.909435555,11.49978506,4.768492624
OS01G0611000,157.7123896,135.8982017,5.146491349,36.39686556,149.967759,137.4647716,135.2692115,158.3823975,20.85914761
OS01G0611050,42.33637104,53.96805936,132.3233296,84.45724882,97.89026834,60.30254588,70.9578948,83.01615516,102.3836336
OS01G0611100,33.5221572,42.36907935,101.7785556,67.35774906,79.10041959,51.72779064,60.28075267,66.81372637,79.36716743
OS01G0611900,1.480968117,2.117596472,3.54908821,2.58553721,1.194746083,1.771758463,1.394698718,1.088079194,2.798499234
OS01G0611950,1.33811128,1.278698035,5.239513084,5.093819381,0.528608478,1.509030184,1.468356336,0.995032738,2.592272623
OS01G0612000,4.265171351,8.27969367,8.278120876,7.171149529,5.360575499,11.02828465,8.452141223,6.280922524,5.157269605
OS01G0612200,107.0440347,94.19514658,108.4235454,100.2217105,109.3377933,95.048298,89.73701545,128.4204064,81.26428629
OS01G0612350,0.379170232,1.61290683,0.360153757,0.310815956,0.234250396,0.303224148,0.311403493,0.284777945,0.031889522
OS01G0612500,74.21007492,145.593566,97.31342569,1647.309514,56.97166372,110.8299424,131.5564613,92.91179593,576.9635887
OS01G0612600,63.46133287,65.12985042,61.26117125,121.5157508,53.33150968,65.03053491,62.07090856,48.72091978,64.43182133
OS01G0612700,2.964444732,3.366035987,8.187109044,7.020713922,4.481571581,3.98916502,2.965189352,3.395368755,6.261489489
OS01G0612750,19.97701723,18.6756737,25.94097324,19.96102565,20.97563868,14.71136376,32.44844054,26.66244323,12.897858
OS01G0612800,27.66641067,33.94376498,33.22117106,28.18006814,27.74452673,25.28184806,41.66389991,42.36751678,16.84116896
OS01G0612900,21.94468424,32.1381073,49.72220607,15.83905435,36.62287009,31.69553213,32.2797313,31.81995812,46.50343997
OS01G0613300,14.58239121,15.32414742,31.24403682,34.35203058,18.88924922,24.82168166,13.29572366,30.80909911,27.26953325
OS01G0613500,0.337316214,0.307784428,0.654810206,0.821086579,0.314135072,0.405789119,0.289079683,0.28000267,0.722283282
OS01G0613800,0.404381131,1.301913329,0.563094125,0.596653251,6.882459468,0.216667036,0.796832973,0.553236885,1.618719016
OS01G0613900,4.051018728,2.290809098,3.033286295,2.582266806,1.720857126,3.389737768,2.15754898,2.014179812,2.058581048
OS01G0614300,4.479784713,5.66623901,3.044889724,1.818001193,54.0684434,7.128480133,6.17492529,1.431033964,1.035551935
OS01G0614400,6.960099747,7.921699408,4.588651786,2.014076875,51.96491563,11.09988485,9.911322247,1.944482149,1.670866711
OS01G0614500,18.86027115,29.24798718,51.28818696,54.40196467,52.1571457,34.22578506,21.54281063,30.17894871,43.12393379
OS01G0614700,23.32564592,16.14527056,26.86302776,38.74986979,51.69290519,19.95957774,18.66521716,21.9897303,32.78556789
OS01G0614750,20.31204461,14.02216398,23.48748658,33.96263451,45.09614024,17.34933377,16.31979244,19.19329908,28.69851972
OS01G0614900,19.96221191,13.22264159,10.46176547,9.682694545,11.30933846,15.22254021,12.61350313,12.71627135,11.30761645
OS01G0615000,0.789930734,1.287682687,2.136552145,1.193453018,1.932440998,1.44636858,1.285201969,3.24167237,1.680655258
OS01G0615050,1.360154373,2.34384772,0.949898772,2.322703066,4.490777652,0.53534523,2.85210688,3.615251161,0.279244755
OS01G0615100,0.688266935,4.17007989,10.70190889,2.587752303,10.92924541,1.036907443,15.79764376,3.296797745,4.238893749
OS01G0615200,63.59637146,80.58155841,36.47016762,102.4906397,154.3135012,87.87383491,65.72302042,84.96480131,103.4002328
OS01G0615250,71.32503481,94.82864101,43.54474309,122.5821483,187.1046566,102.9126199,79.58230037,100.8950756,124.1660222
OS01G0615300,99.64401704,87.64117687,173.6209204,70.12280767,183.9753509,93.03381767,86.31463797,107.1366192,86.5231398
OS01G0615400,113.3983871,100.8988727,201.0491201,82.44849342,210.6650612,105.3404325,102.1831079,122.4400117,101.7988352
OS01G0615500,2.162256549,1.983152921,3.692761633,1.062024562,0.875762871,1.68980192,2.668819134,2.425563794,0.241886433
OS01G0616100,21.5042,20.97887596,20.1274696,14.30755436,24.68916861,21.96272108,19.59690095,18.5943749,21.51856396
OS01G0616300,22.95104379,15.80742927,7.722558868,8.3206953,26.84688131,18.00927423,28.43579523,15.05484077,6.11193566
OS01G0616333,8.719826792,6.100096511,1.762373866,6.348186831,8.285275175,6.663338893,8.220477589,6.089848381,2.105522626
OS01G0616366,13.76858743,10.35699547,3.376735536,9.130264883,20.23379321,14.56811225,16.87152209,14.14943355,4.316002039
OS01G0616400,20.21611988,20.38960133,29.66676739,30.39911881,20.21256262,17.88334011,18.59783136,19.52582759,19.75131339
OS01G0616500,39.70921665,36.49868296,46.52854668,42.44478827,43.67739379,38.37193462,49.75506484,36.05121136,34.48730201
OS01G0616600,7.349713283,6.083899923,20.6873539,27.31083733,30.81098514,8.992186517,8.727337254,13.28337273,18.21379472
OS01G0616800,2.356013646,1.710086405,6.765099046,3.955699968,2.089635942,1.618320845,1.344323438,2.597503125,2.512086432
OS01G0616900,45.74347427,58.71633674,13.69110097,25.50134103,37.03418373,60.81683271,40.73176152,32.10005231,66.75754563
OS01G0617200,49.5209486,63.0903003,14.80682405,27.73988198,40.51618984,66.17831913,45.3382783,34.6555554,72.43644142
OS01G0617500,35.69809021,28.17545628,22.97836977,26.09729644,21.04202052,36.69058042,26.22041546,18.99036773,22.84708645
OS01G0617600,8.729132722,8.023937977,7.360850227,5.298406919,3.194498618,3.394654857,2.040757387,5.232946091,2.773682281
OS01G0617650,2.75479984,1.87195501,1.46216477,1.521811065,1.993884955,3.092208198,3.452291947,0.559231627,0.524611984
OS01G0617700,11.67326837,10.99222919,16.04546848,11.01953494,15.81632804,13.9313915,10.98149112,11.09786037,7.815558587
OS01G0617800,7.398252972,11.28796052,22.70034409,18.21737725,16.07536561,7.917648006,9.279965857,9.51652039,15.67814182
OS01G0617900,6.357644715,4.442803944,20.99152489,6.554573041,8.157179483,7.35342805,5.647022109,6.806718612,6.686465155
OS01G0618000,4.281949642,6.211419154,2.19400855,1.507709722,3.159074648,1.559838458,5.375895359,3.996762566,4.1398745
OS01G0618100,19.58336383,20.31675505,8.887059795,78.77090598,31.81515083,31.23092102,16.83215514,25.94086179,45.22313805
OS01G0618200,12.38906458,8.520076841,1.837833449,4.271347712,15.19955186,8.932522082,10.75895207,9.756073285,2.677623678
OS01G0618300,6.352858053,7.471254253,0.298647986,30.0147585,10.1707431,9.466714348,8.191409745,6.092020957,7.40926101
OS01G0618400,3.868028456,1.505583556,3.850018963,2.56984483,2.955126718,3.264373376,3.034748257,1.985385395,4.536438511
OS01G0618500,14.63857448,13.39275829,19.362761,11.66724454,13.33442593,13.76002556,13.04032442,9.784080899,12.9956968
OS01G0618700,7.129285469,2.662841006,3.83758224,2.204995373,5.920838511,6.6734685,7.396162791,7.894122427,1.361217849
OS01G0618800,16.88654259,18.6728665,18.9840043,13.96202407,13.40349667,14.69771778,12.89638601,14.21570929,26.58241869
OS01G0618900,46.10636227,51.32311545,3.47987522,63.39505269,98.25743361,54.54808785,37.40430789,43.98260141,44.39849154
OS01G0619000,29.26579223,12.56524652,34.73680331,31.05112873,25.18995824,22.31924078,19.11326377,16.69919341,25.14152993
OS01G0619800,3.403515484,3.614310455,5.529297775,6.469686443,5.59634294,4.522581653,3.855332317,1.92651561,3.941941285
OS01G0620100,30.80876877,19.34918059,29.98661851,31.860902,30.75452917,27.5196473,41.57331203,36.83060837,30.09362858
OS01G0620301,0.616515143,0.235546153,0.413083523,0.217792559,1.059978582,0.237010273,0.245436973,0.659625646,1.871716985
OS01G0620800,1.020918533,1.885499072,0.907729666,0.889295307,0.720878243,0.728691094,0.259418931,0.749117137,1.918591439
OS01G0620900,8.827157713,16.28059612,21.12757586,8.09994968,4.836133469,11.79282588,13.74335357,25.73780633,13.4029672
OS01G0621200,2.86297547,2.231963715,2.171295847,2.293021782,1.983872382,4.300980999,6.284714309,1.765776852,4.23027818
OS01G0621300,23.30402198,16.37718884,4.475095135,26.13179904,17.64467917,16.28972801,15.76869198,14.64945179,17.49372649
OS01G0621400,6.858674255,2.685511997,2.361905841,12.3883206,5.840878116,3.661401007,5.253301469,4.203166873,6.785240471
OS01G0621500,5.937135877,3.468699907,2.945505379,0.994453646,1.145604718,6.396188273,7.503389723,2.58408089,1.080309215
OS01G0621600,2.051094049,1.155049629,0.292766607,1.627924666,1.582571231,1.736300172,0.970315773,1.546422222,1.902435771
OS01G0621700,47.23121512,45.19042695,41.46598462,22.49811694,37.51302595,42.96731789,61.69464351,55.70332487,27.40243579
OS01G0621900,41.93561234,44.1901838,36.26297076,37.09332705,30.89955944,43.12743141,48.11629072,35.44829284,41.9419033
OS01G0622000,61.43806487,76.49850753,48.71811444,40.94946381,68.77788192,66.4675072,63.6251189,33.82197283,31.63899445
OS01G0622033,47.16434752,49.5417997,27.52877506,22.7815737,42.72972983,51.85648159,46.04089551,24.31173783,23.4827206
OS01G0622066,25.77347472,16.90321522,18.08630697,10.8429198,13.9721782,13.70453829,15.73196865,9.947473583,15.78464287
OS01G0622100,14.97392311,16.08795351,20.92580918,10.53197889,14.93498586,12.96003595,16.71665239,9.076975131,15.57259586
OS01G0622300,17.33080033,7.253532815,24.77288498,9.806799454,10.44424212,9.243834514,8.903672932,10.27081782,8.664311822
OS01G0622400,12.18923084,4.797248612,13.68646142,11.10385927,7.581544884,13.68873097,20.35364819,9.274715303,6.076104828
OS01G0622500,5.188551546,2.767248415,2.039096391,2.410161027,2.090778979,3.889000894,5.305458848,2.38645147,1.043298127
OS01G0622600,82.72950287,76.14022753,69.9654529,56.09071242,77.78471494,82.76101902,82.32612724,69.13347041,65.71932834
OS01G0622700,53.45364957,67.01020547,86.53959715,63.27540649,60.69214986,51.77949167,60.36913938,64.20240049,63.33398235
OS01G0622800,12.00843199,9.353600634,10.80787573,12.63416328,11.01937754,6.20500227,10.82832966,13.72353213,6.139906497
OS01G0622901,13.63071649,10.6172295,12.50680733,13.9777448,12.60982182,7.043269831,12.2911877,15.57751885,7.060802114
OS01G0623000,1.00995875,0.14925005,0.446035326,0.458713748,0.22588751,0.13883952,0.243618921,0.102392932,0.105449722
OS01G0623200,8.928669779,17.28045932,1.384308571,5.066121345,9.171733347,7.848474688,13.7961626,8.120993259,7.463482605
OS01G0623500,30.16685128,36.58292657,67.5373619,23.74298198,24.25965649,31.82171108,48.76182804,22.38556039,28.77192288
OS01G0623550,25.37675652,35.01320247,68.05730865,22.35783257,22.16465395,30.77610457,41.08962999,20.94118089,27.77024822
OS01G0623600,0.464773127,0.179077522,0.843439687,0.345133613,0.168489076,3.04756623,0.372073479,0.433355498,1.36860677
OS01G0623750,0.816299438,0.31452094,0.730278345,0.453918202,0.265248863,3.313215942,0.653487378,0.395688002,1.622901112
OS01G0623900,7.40759617,14.4625806,3.258675867,3.940590904,20.81725597,13.25242223,3.910202942,9.346757436,8.507256466
OS01G0624000,23.40454966,22.70071813,24.35894336,20.22721427,34.84238576,35.25131005,19.08795645,19.37340713,23.90793216
OS01G0624400,0.470460943,0.606911066,0.49677027,0.819176067,0.470122021,0.289981276,0.508824328,0.292586419,0.22024309
OS01G0624500,174.4632325,127.4838955,282.146555,144.3899525,183.9617456,176.0299393,176.4557722,166.0579989,211.820691
OS01G0624700,5.962585523,7.832519358,4.610544385,18.34413956,5.988838598,2.33548738,10.90858689,3.532314719,8.859659632
OS01G0625200,19.57918527,15.19199491,4.535592202,9.927229151,40.81634642,26.08113469,7.912861967,16.9596812,15.5988737
OS01G0625300,0.465911439,0.301418606,1.136996267,1.455155031,0.242268819,0.801861092,0.472455337,0.334457189,2.744211286
OS01G0625900,2.175973371,3.130410492,0.252649258,0.895086015,5.942436929,4.861599834,0.614986291,2.19661106,2.648103117
