RSS1__CON2,RSS1__SUB,RSS1__SUB+R,X35S__CON2,X35S__SUB,X35S__SUB+R,polyA__CON2,polyA__SUB,polyA__SUB+R
OS04G0105300,60.26690315,7.528484491,41.86694287,12.32958544,7.056364324,15.35670362,42.28933058,5.37307282,22.22567875
OS04G0105400,30.87119408,6.48418879,33.50970443,37.33968831,7.299447458,26.69419565,17.21525844,3.915114479,11.72041141
OS04G0105500,10.67012515,6.292375856,7.73063926,5.155944409,3.37090784,7.414990609,10.50279406,4.731571909,8.812974957
OS04G0105700,9.688086648,4.587604787,5.385246713,12.70950913,17.43255857,18.01444232,5.175805531,9.131181397,6.064711581
OS04G0106000,14.13729928,32.01712255,18.22380229,19.00126118,40.65789945,18.3010257,10.77734347,37.06519652,15.60535911
OS04G0106300,14.77839644,19.47249214,17.38372836,20.39694921,17.07688724,18.29721321,9.897691661,10.27882947,11.07275796
OS04G0106400,16.70086584,11.554092,14.14269937,23.29569755,17.01586611,22.28178457,12.82642329,17.83819101,17.00197862
OS04G0106500,8.090553059,1.687656859,5.122716546,2.401603611,0.864799832,2.334506274,4.215969584,0.901479093,2.512025042
OS04G0107200,3.969605128,2.090209949,3.460992213,3.867591615,5.423432699,5.111521631,3.185906455,2.889340999,2.740568752
OS04G0107300,6.275438715,0.372380174,1.090094592,2.4799905,0.316896169,2.012077048,2.977020234,0.342650559,0.940137887
OS04G0107500,51.7431659,15.06313483,50.50991888,51.86103289,20.22608686,48.23071482,31.49803919,13.61109822,28.78855638
OS04G0107600,58.12422339,1.603203939,6.36191747,0.394304264,0.553696909,0.865003888,28.02026237,0.233665433,2.749341456
OS04G0107650,60.48363487,1.703853513,6.693827474,0.396298357,0.58845815,0.919309065,28.73838863,0.248335011,2.79749647
OS04G0107700,0.847147498,1.887295044,0.200631625,0.480380244,0.56838023,0.605480506,0.11536741,0.503758668,0.320442428
OS04G0107900,7.912424451,3.242583469,0.750067547,1.123718914,1.48353511,1.371023066,0.931958784,0.887402242,0.469681316
OS04G0108101,17.65983557,2.069085426,2.856564212,1.967924056,0.45213065,1.086224655,1.593386624,1.185499939,0.665175536
OS04G0108300,4.843674797,16.75658606,4.375494954,8.221016481,20.67696656,9.545735244,4.300967972,16.29803983,5.894780006
OS04G0109400,0.752339661,6.319033012,2.451121869,0.830099354,3.160490618,1.112304629,0.735261493,5.372044765,1.437679297
OS04G0109500,0.349719897,0.458257644,0.830712163,0.332893215,0.209308514,0.317195251,0.22488017,0.130449219,0.120787095
OS04G0109900,1.95266531,0.581885998,0.225710578,0.128041367,0.144800012,0.114259768,0.910443905,0.164363465,0.104705566
OS04G0110000,2.060083146,0.572073268,0.181117747,0.146332991,0.165485728,0.130582592,0.876815047,0.18784396,0.119663504
OS04G0110100,4.546553058,2.330017018,0.701439641,5.984408154,4.975194073,3.667996841,2.988016587,2.948075329,2.406529757
OS04G0110200,22.13702838,2.156658541,18.17543706,14.01758942,1.10061691,11.72617834,13.71935721,0.299138072,8.161440037
OS04G0110300,2.106293216,3.220974588,3.453330423,2.990297732,3.833553264,3.263992299,2.323449299,3.370697001,2.010250441
OS04G0110350,1.928867509,3.152021804,2.438391555,2.475690265,3.355235219,3.028897175,1.433554851,3.209347925,1.747419082
OS04G0110400,5.974293236,5.575952343,4.940763506,3.653075261,3.954015789,3.981381722,9.170657528,8.767575806,6.639043785
OS04G0110500,1.038144941,1.897441932,1.154857793,1.04283726,1.018202908,1.639731942,1.533708132,0.751253051,1.654621347
OS04G0110600,18.92629842,23.11918065,24.3442718,16.35409867,15.11639194,18.53854581,16.21284839,13.81408427,17.98339695
OS04G0111100,0.546635955,1.948826473,0.914471457,2.11868534,1.396236987,1.941537298,0.662823608,0.909631048,0.871455113
OS04G0111200,41.44050805,12.94532981,16.49074338,23.86600929,17.16007288,15.17027395,25.5062257,6.778261546,11.62196945
OS04G0111225,38.58859104,6.216450934,15.54862457,20.02403827,11.85383242,10.10277001,14.4639759,6.412102521,5.116933822
OS04G0111250,17.64154828,3.246385103,6.608564485,8.853335002,5.216708058,4.614765145,6.200891198,2.766602537,2.228112025
OS04G0111500,2.757216631,6.45955685,3.035806848,3.186122506,6.082119288,3.324443677,4.325163163,8.110054019,3.570734274
OS04G0111900,1.707292038,5.781350017,2.845471665,2.259321014,3.531975733,1.560072827,1.441784148,3.39288216,1.524155034
OS04G0112000,2.036569921,3.25495389,4.546303408,7.362951525,1.55504591,3.807119435,2.408289575,2.853042794,3.090030704
OS04G0112100,1.141977921,2.655958201,3.352894123,5.383205213,1.113691007,2.42293546,1.993787419,1.726268946,2.419188078
OS04G0112200,2.931147723,6.118369245,1.186188348,1.660763374,1.694105467,1.96134401,1.261126046,0.918511908,0.868569384
OS04G0112300,9.25575695,17.37321764,7.989242607,5.880908044,9.249685912,7.388159745,5.922807844,8.230020916,6.100291916
OS04G0112533,0.094223572,1.112806792,0.076828229,0.03113912,0.132100937,0.030415929,0.044308653,0.095027516,0.042958593
OS04G0113000,1.335198208,5.204826407,8.174047482,2.392211578,2.285478527,2.183047128,2.715907522,3.839112396,2.837529976
OS04G0113100,1.208739182,4.010104689,1.97017311,2.560387633,3.949470487,1.667041909,1.599003879,1.964498019,0.962166131
OS04G0113800,20.66293263,20.15362273,34.17736985,10.26126003,12.0193717,18.5410244,47.8502159,67.1176074,69.02894188
OS04G0115200,1.880731027,7.856889945,3.113043681,3.825284018,4.384944214,4.269905463,2.73339278,2.873455512,4.395832409
OS04G0115400,11.74438229,23.08972814,28.95351899,11.57209267,12.30563813,15.02149664,16.47365848,14.90430432,17.34015075
OS04G0115500,51.16368107,13.47852322,47.64659462,30.4551944,6.457751844,20.6310878,31.19823733,5.870234204,19.36004588
OS04G0115650,0.92771412,0.279586862,0.493556111,0.145877206,0.084680669,0.094830393,0.475436822,0.220897224,0.302757676
OS04G0115700,0.94211579,12.95743343,1.232556771,0.102701168,1.810261005,0.487990861,1.829647087,11.13222439,1.001149695
OS04G0115800,2.150511102,0.369030291,1.705899682,0.42195277,0.12728426,0.243422572,0.725582647,0.522498933,1.074194447
OS04G0115900,4.946320272,0.974685533,1.850941509,0.28082244,0.505470414,0.559501252,2.606797929,0.265979413,0.758974671
OS04G0116200,6.235443295,0.94131531,3.626827258,1.440471693,3.497149452,1.85916728,7.522529851,2.986873419,3.704320571
OS04G0116900,5.839451165,2.489414183,7.104650433,7.621112913,2.047974615,2.152367661,7.176419952,1.717462785,4.243535638
OS04G0117100,78.31700842,37.73389931,70.61738804,54.85021595,38.84650113,64.48098002,189.151441,110.0126862,211.3385046
OS04G0117200,6.826119213,8.101262691,6.763921788,5.648885132,6.439384632,5.758063046,7.387721783,4.581909092,5.299927952
OS04G0117250,2.653377338,3.026604212,3.049661211,2.38919539,2.430835483,2.282893369,3.126001141,1.863686068,2.275857611
OS04G0117600,16.9187124,12.57792108,17.40781895,17.62671941,18.21432503,14.65140145,17.82943294,13.25171707,15.1192482
OS04G0117900,17.64639031,44.80700352,13.53239766,46.76635692,70.21653973,44.87773458,14.03810173,43.12766266,18.39851948
OS04G0118100,9.38924748,18.31340148,8.54204623,24.04987693,45.43995281,22.1643796,8.970984836,25.92766594,7.592092627
OS04G0118400,123.1582339,121.6803427,158.6586732,95.68749476,109.68783,116.394716,83.01899081,73.74141225,86.08607196
OS04G0118450,144.7911383,137.5317727,187.4020777,112.1290139,128.0579115,136.1142344,97.17435297,85.9285231,99.01797285
OS04G0118500,123.8735844,51.71207669,135.7173365,91.11137564,50.89506842,91.22336792,142.6487929,48.52503306,142.1731514
OS04G0118700,0.303664548,2.158344739,0.107929434,0.244619245,0.453115536,0.409652207,0.156297713,0.407394282,0.08651245
OS04G0118800,0.64530361,0.292341886,0.107676088,0.234534715,0.316429859,0.19755097,0.202828082,0.073590235,0.074940458
OS04G0118900,29.72164475,27.32323052,35.87878771,17.76415989,11.02097594,17.23422315,19.30351861,17.64198193,19.51444433
OS04G0119200,3.681717691,15.16446809,6.773830375,5.151954366,6.390836993,4.860520714,3.780693836,9.389766304,5.911827608
OS04G0119300,5.940123948,27.36700793,15.68307138,11.42766579,21.54327259,14.37405688,8.977892016,28.47999907,15.1598755
OS04G0119400,74.99500069,84.68696642,61.33835817,23.43678902,61.59338965,37.10533312,53.62920087,56.78196413,37.49493863
OS04G0119500,202.3605785,277.3316122,139.4593001,356.9026581,418.7994734,272.3143305,255.0952858,320.0419437,256.880294
OS04G0119800,0.169846627,1.479663393,0.351913743,0.554121069,2.520630266,0.573728531,0.253810077,2.67748903,0.459968288
OS04G0120300,0.735403513,12.03700437,3.993555014,2.77658053,11.23442414,4.193846119,0.796252112,8.944610428,2.086616615
OS04G0121100,0.869075446,2.141933358,1.203773744,2.557424461,1.550674215,1.324627331,0.999654646,1.16411892,0.778637179
OS04G0121800,10.47575458,12.54536931,9.061901162,29.16239549,76.78801213,36.06991042,19.06148659,64.31648336,23.42844146
OS04G0121900,0.810122116,0.82057653,1.165292403,0.244184919,0.261758597,0.512803528,1.797748014,2.155734146,2.919698343
OS04G0122000,0.095476799,11.98331787,0.185108431,0.042867241,2.979853813,0.580209313,0.049972613,10.6398404,0.345379471
OS04G0122200,0.069319903,0.146211437,0.098703018,0.341382347,1.020192296,0.550583945,0.067298256,0.29674279,0.051702631
OS04G0125100,0.557937665,0.548674362,1.071545401,0.544910789,0.971359935,1.004950199,0.299604353,0.794960731,1.193481871
OS04G0125700,7.298229067,1.45428932,1.733175418,9.464229176,1.398187027,4.06755547,5.579339583,0.785747411,3.0249081
OS04G0126500,0.545681967,1.472396779,0.268601521,0.290246531,0.205733097,0.302405586,0.12521443,0.958456528,0.2871216
OS04G0126900,9.81594742,4.065426233,3.722065131,0.561017281,1.900403819,1.344717913,6.017652839,4.40396612,2.993913375
OS04G0127200,1.30865429,5.923554263,3.100899267,1.509590429,5.276087218,1.742975721,2.212354557,5.802955664,2.234819959
OS04G0127300,0.618503279,1.485521362,0.694199687,0.720362049,0.815268813,0.416962669,0.390002859,0.616610369,0.70888123
OS04G0127800,0.120312608,0.314943657,0.149661783,0.155303714,0.242677231,0.072393469,0.075333734,0.077524292,0.041982839
OS04G0128001,5.658375104,10.25806996,8.389182921,5.562294733,5.757687649,8.504347813,6.235554472,9.80695838,8.720250236
OS04G0128300,1.529612424,6.569458831,5.727265601,1.5098816,2.975285918,1.920474532,3.902775555,9.046579847,5.065354741
OS04G0128700,50.64412683,61.57160266,18.95743107,30.21171317,61.35390756,27.48452706,37.9369242,74.77430604,36.60303746
OS04G0128900,135.8131979,71.33937861,157.0495836,4.964509596,7.119247797,7.55012566,17.8532095,8.928497503,10.3667792
OS04G0129050,187.0974252,88.55806382,196.2723842,4.849939782,11.24747556,6.419993275,19.88204762,12.77086658,9.190422173
OS04G0129200,1.898781223,1.020362769,3.475184296,1.334151434,1.03866757,1.33991136,2.756808257,0.76971952,2.24356072
OS04G0129300,2.303169207,2.979121782,2.953847673,2.825464077,3.241583872,3.20723594,1.00597801,1.012894693,1.688378512
OS04G0129350,1.626840392,2.318216392,1.787203353,2.201777335,2.364579584,2.498097201,0.520261429,0.643349626,0.939130827
OS04G0129500,35.22941595,34.45193234,35.33838558,21.02743627,24.20143674,22.09513521,20.53287193,18.10131273,17.65792313
OS04G0129600,8.655291969,6.955961257,8.151654948,7.611981732,6.69082433,8.001614948,9.075766763,7.452389775,9.690951679
OS04G0129900,3.453740114,0.289688166,3.593597891,5.132714466,2.64663914,4.194717499,3.293531533,1.451828033,2.230978294
OS04G0131850,9.091677262,9.376093813,5.043930387,6.291489183,9.476972466,5.801659126,4.591857133,3.555977161,3.968973298
OS04G0131900,24.57653456,21.53825355,24.61628119,18.50809966,20.79981358,16.83762009,19.84832496,17.82766227,14.56514973
OS04G0132300,11.90117064,10.43921206,12.81107661,11.45099426,9.337919796,11.52812702,8.034683487,8.326499052,11.41282399
OS04G0132400,24.75958745,19.89531798,28.7927543,2.445595289,1.325587705,1.750875686,16.80528448,7.617763033,7.92905035
OS04G0132500,28.29652966,20.33926154,35.39079593,3.236213719,1.746040635,2.51522705,17.93826989,9.106700667,10.16385383
OS04G0132900,0.841145805,9.392347955,4.733546264,0.587969497,2.662848849,0.338189828,0.533071651,3.14669699,0.675389379
OS04G0135400,4.286013541,0.93646949,2.920752417,0.279009003,0.265256382,0.559516998,3.211800461,0.143971009,0.745820133
OS04G0136700,49.07250931,15.15844775,69.14838425,122.4449516,25.87566653,127.4084506,48.60970809,23.38497255,74.67671331
OS04G0136802,0.213425018,1.843206793,0.366497306,0.056284119,0.43233922,0.090310886,0.096754321,1.37400922,0.0727715
OS04G0136900,11.01512208,7.857651441,11.63743035,16.34728494,11.057552,12.29527769,17.65662123,9.228027848,14.8318182
OS04G0137100,12.95786061,2.077619162,13.29514298,1.934679092,2.686336751,3.539165214,1.843953347,1.781516066,1.555290599
OS04G0137450,2.951276554,1.910631997,2.763630144,4.05891663,0.99235987,2.902014908,0.5412121,0.792145473,0.92464117
OS04G0137500,39.07511299,12.26964712,18.26199849,19.60918305,18.26998595,29.59407786,33.34883348,16.34966938,26.42348443
OS04G0138432,0.174700155,2.396714711,0.460125183,0.371055389,0.466215216,0.396370047,0.150516757,0.561445688,0.481222915
OS04G0138800,1.791489512,2.494496009,2.60211259,1.06598204,0.458780054,2.031824658,1.084187299,0.975903592,1.366348221
OS04G0139201,0.073260377,1.907029488,0.434979423,0.087463769,0.16642026,0.121365206,0.174265842,0.324306256,0.166176224
OS04G0140400,16.79122594,23.63127858,23.51018373,3.159767325,2.865169375,5.701068156,10.74066524,10.5603765,14.99924085
OS04G0140666,10.24644229,11.83023075,6.978222139,1.752173879,1.269167367,3.316694345,5.718834176,3.539116405,4.556997259
OS04G0142400,8.233629251,147.6605276,52.33914983,17.91255092,114.810964,64.14818793,21.90174072,157.8254918,100.6733219
OS04G0142850,4.154642487,5.449174921,3.035608222,3.363669243,2.633749759,2.811982502,1.915947588,2.202079597,1.589336993
OS04G0143566,0.976178503,1.370694963,1.718960707,0.584091635,0.486527981,0.961711752,1.598759199,1.336560112,1.2598452
OS04G0146800,13.48949373,20.25198375,24.09573896,17.64687742,15.94384174,20.23018974,20.99460037,19.96080071,24.77673257
OS04G0147200,4.563671787,1.455740325,2.827224219,0.129482937,0.475127758,0.3681651,1.828990132,0.612227463,1.006782596
OS04G0147600,6.597927425,8.729239704,10.61532839,2.673325955,6.910878401,5.023126498,8.456303269,17.83847381,10.2486272
OS04G0149400,94.99651369,395.9462416,133.7052203,161.6447806,332.6871299,256.6981045,66.61279915,316.1532552,215.6787898
OS04G0150300,0.413149189,0.65781409,0.354592315,0.186303181,0.435910073,0.261943729,0.292758494,1.558773141,0.368170278
OS04G0150500,0.091353315,0.13456852,0.042604241,0.053317356,0.076492179,0.06897998,0.061472777,0.1134799,0.033246759
OS04G0151700,3.247352512,58.15585764,7.289686254,4.685313416,63.81829983,15.65840987,2.925400362,61.92868433,12.76560365
OS04G0151800,26.09503302,33.49590808,40.56641146,17.94633416,17.77851084,21.07819689,22.01201348,18.72026763,21.17182462
OS04G0151900,5.430054799,5.987655747,5.072439866,5.589399847,5.175816529,5.443029246,6.488179961,6.226690828,5.830604206
OS04G0152500,3.033168495,5.300643134,3.732535163,2.314696388,3.130220911,2.711104233,3.591262519,5.002425881,3.509506207
OS04G0152975,2.513420924,0.241728182,0.359677096,0.238007588,0.104687073,0.189601927,2.100682317,0.156659903,0.202582444
OS04G0153000,2.697377854,0.194693535,0.289692352,0.191696882,0.084317419,0.15270983,1.859076556,0.152694453,0.19772666
OS04G0154800,0.752461187,0.181162378,1.016690349,0.62116363,0.347049842,0.341197889,0.243740477,0.180498323,0.296433734
OS04G0155200,0.165668333,0.338029645,0.623678213,0.074381886,0.08411733,0.087191368,0.182731034,0.116757685,0.089091036
OS04G0156200,2.47933864,3.514312757,2.057609783,0.432201219,0.376636645,0.164507197,3.10687084,2.318135194,2.199041209
OS04G0158400,1.066534863,3.071505595,0.329693596,0.149642404,0.206556527,0.153235407,0.606161289,0.709754027,0.449709676
OS04G0158750,0.892631978,1.682968196,0.394763404,0.351269678,0.274238986,0.146443933,0.959565102,0.50728226,0.471034737
OS04G0160600,4.852667146,6.916211627,4.118973431,0.653100638,1.060392155,0.710276423,6.905674012,3.554205967,3.799363879
OS04G0160801,3.482816038,4.495315179,2.761459084,0.433573299,0.635340686,0.465527869,4.574716911,2.319176871,2.209386404
OS04G0161100,3.698923001,10.08309366,7.37694194,0.898059909,1.335736808,0.904631047,5.572101839,5.793464491,4.818473937
OS04G0162100,10.82699704,13.30873797,10.81202801,9.433244205,11.49129181,9.693182847,13.2449442,11.90820629,9.728665527
OS04G0162500,18.57651505,20.91793439,15.93290692,16.08236917,18.01296251,17.1341895,14.88861307,13.88789519,10.41304533
OS04G0162701,0.59557534,2.574373524,0.440384028,0.420629447,0.567078315,0.212948969,0.753593011,1.156331606,0.525800527
OS04G0162800,1.202810058,1.225843082,0.512369879,0.083258204,0.078457377,0.10158798,0.194311772,0.331838041,0.262530685
OS04G0162975,0.999569573,1.340747704,0.424655869,0.113781176,0.107220336,0.084606144,0.160361039,0.384983128,0.250791123
OS04G0163700,0.220166971,3.303593955,2.689157721,0.212574128,0.27809937,0.210496316,0.388044744,1.653347536,0.462748865
OS04G0163800,0.920053973,5.217859294,3.887371418,0.347086582,0.911110097,0.677365409,1.966000452,5.178252156,1.557191268
OS04G0164300,1.199114353,20.07826576,6.985186763,0.496086728,2.109116443,0.339502705,1.519921087,13.33831954,2.752234206
OS04G0164900,3.056201206,2.69929002,1.999307832,2.748595327,0.715825331,2.187162062,1.280079864,0.339956072,0.97220267
OS04G0165000,3.186982922,0.562419857,0.735504651,1.199317042,0.256428624,0.98443863,1.459847181,0.266338477,0.906195521
OS04G0165100,3.378374727,0.75461936,0.986853579,1.438412048,0.344059694,1.320857433,1.744742459,0.305131017,1.156326607
OS04G0165200,0.266920713,1.071011125,0.360771607,1.107249292,1.566836236,0.719487688,0.158100897,0.583309302,0.35348263
OS04G0165300,53.09986339,31.14954102,47.45324203,43.20270159,33.61168171,47.9646944,46.19489906,25.65819782,40.4674441
OS04G0165400,21.29339516,26.11962586,15.85939526,23.22794218,23.03412199,24.6041851,12.91112694,16.23452398,18.60813041
OS04G0165500,12.0155558,5.473872433,9.887311919,13.16895862,14.28966039,19.65322965,15.20823831,13.55780888,24.25964287
