CMZ__PLATE,QHB__PLATE,RSS1__PLATE,SCR__PLATE,SHR__PLATE,X35S__PLATE,polyA__PLATE
OS08G0486300,4.230625795,2.320846044,3.975417788,6.892556979,9.173285739,4.915797491,3.732446582
OS08G0486400,5.458254809,3.162532131,4.63721965,8.662827317,15.02934858,6.439747462,3.027212673
OS08G0486700,7.374339953,6.58458073,5.40299688,11.86466238,9.552574051,0.639844832,6.037515616
OS08G0486867,3.917004033,0.815585125,0.648260486,0.737494039,1.047653404,1.06156997,2.975963624
OS08G0487000,3.084612149,2.076492557,0.559042379,2.271104447,3.808398173,0.376787892,1.133547584
OS08G0487100,0.395238311,2.032623318,1.31599149,1.53935929,0.698625669,2.092400199,1.056122425
OS08G0487500,41.45498939,31.7259246,13.15252523,30.31887348,31.88499462,12.92426765,14.54126095
OS08G0487700,13.62454519,57.20027759,15.9002177,14.61644871,7.145714294,2.610792436,8.483261122
OS08G0487800,50.04599587,27.10390024,37.58843283,43.229464,39.04155664,65.24311645,30.68306921
OS08G0487900,2.102883773,6.259249008,0.728196733,1.148220334,1.927368075,0.638776739,0.899591408
OS08G0488800,0.719123937,0.693257207,0.581564612,1.462087982,1.179025721,2.409926521,0.167476507
OS08G0489100,2.107130266,1.204058164,2.315616743,2.641750127,1.643551824,7.056755983,0.609840495
OS08G0489300,201.243092,171.159961,34.04866798,169.9895167,241.3961797,27.50235317,70.44726013
OS08G0490000,60.42377153,35.15214438,24.47741328,38.54541736,51.61337472,9.139213728,19.04733005
OS08G0490100,17.53737587,14.25470837,19.12968696,20.56110198,14.79471947,14.4752574,12.23458423
OS08G0490300,6.531003766,11.03918616,8.82298748,7.064486353,7.5481905,5.888766158,5.619495988
OS08G0490600,7.531614829,75.15144609,30.44339509,7.874554568,4.333155845,11.98968126,13.50834918
OS08G0490900,34.11116703,119.2015782,152.1638637,45.64765391,40.31264438,20.29210101,112.7855847
OS08G0491000,8.115720676,4.466190458,2.398988449,3.000546545,7.763520698,2.535809878,3.346986794
OS08G0491100,17.31228574,11.31742425,7.291656698,17.86607641,11.44007698,5.120570794,9.329372925
OS08G0491200,23.14518656,55.36842058,24.0581062,21.97344626,17.28510808,4.787283807,21.7159208
OS08G0492000,5.6525638,1.550059666,5.202398496,6.370335134,3.641804276,3.104628229,3.778001034
OS08G0492100,14.33058317,19.65462304,21.96347711,12.92410168,14.78550447,16.04237983,13.72698694
OS08G0492400,5.806482764,5.202188409,7.096186927,8.839439314,6.255159312,6.75326197,4.857838778
OS08G0492500,6.539007837,18.58586688,15.15938418,5.25656656,12.23557446,15.10738895,6.960358486
OS08G0492600,8.104599335,22.02831306,17.58582377,5.111837715,12.12908212,16.23556997,6.455076914
OS08G0493800,32.78237174,23.50655131,31.00877874,36.9372124,38.77277834,9.857019875,17.00710756
OS08G0493900,5.553365516,8.313882494,8.572169556,3.719509918,3.468180677,7.953828333,5.366861738
OS08G0494000,3.57823061,20.25443299,3.331323002,1.498009387,4.530728722,2.913052341,3.827435097
OS08G0494300,2.165007922,7.059533291,8.248851722,2.636875511,2.529925206,3.023449597,3.852447313
OS08G0494350,8.948875005,2.396358865,2.662509802,5.485303234,6.049523151,2.073669082,1.986413833
OS08G0494400,15.47426657,31.39214626,26.48699363,18.08655583,18.55707013,30.26101648,20.40819753
OS08G0495300,0.66119787,1.053243251,0.309662069,0.297338867,1.184332552,1.431921211,0.414051509
OS08G0495500,16.67610257,12.06479427,4.422019067,13.28511601,15.31868843,7.317748102,12.57490357
OS08G0495800,28.60478894,7.591788389,24.08149486,20.24695109,19.94819857,23.43123069,15.83461107
OS08G0495866,30.80518334,8.42350189,26.46409839,21.18086452,22.25486042,26.04262621,17.24172462
OS08G0496000,13.16074035,17.41423088,16.91367021,17.14163838,11.85050961,14.12353166,12.02200194
OS08G0496400,1.066715217,2.337537274,2.334763806,2.958257301,0.788848736,0.66301086,0.73894337
OS08G0496500,8.035007762,19.64833631,20.82318346,7.688515583,5.577514026,18.35485146,11.83220918
OS08G0496600,2.969677971,9.398334475,10.22485928,6.700556336,7.009465018,3.196072452,4.833705069
OS08G0496700,1.540114462,3.695189261,0.371649107,4.478607201,3.779920373,4.267549339,2.815476027
OS08G0496900,8.567812271,46.03574147,24.38615391,8.821642821,7.06834771,21.69843743,21.34475336
OS08G0497300,34.47509581,47.06052039,19.04393638,28.46676825,35.75644424,5.191886848,12.83318163
OS08G0497600,25.539334,12.64664291,13.82975528,30.20292834,24.57106589,26.764849,13.29323856
OS08G0497900,10.56248954,10.71053778,6.937439353,12.70333279,8.26573186,6.618928846,6.516457113
OS08G0498100,819.4338627,1308.898873,792.7022734,782.258122,844.6130719,698.7160278,572.9873127
OS08G0498400,11.40443375,2.938778617,14.54108288,13.00373658,9.097520419,42.78654104,13.85510781
OS08G0498600,5.891838015,1.347439104,0.772731392,4.348232985,3.153938754,1.136795499,0.952856227
OS08G0499000,9.709157265,4.767286372,6.217605497,10.46690803,5.663235585,13.15994778,4.98720657
OS08G0499100,7.935403313,13.76965752,6.910269678,6.468512057,3.890027067,0.824164376,5.036502495
OS08G0499200,17.44696338,23.84435582,13.01500674,16.88597461,15.86282724,11.27722556,15.05044675
OS08G0499250,30.46408688,39.28615916,15.75865628,26.64389003,19.75324146,18.13598716,15.89305952
OS08G0499300,1.323485967,1.345062039,1.063159116,2.693555757,1.810101139,1.064749739,0.423646297
OS08G0499400,0.484501697,0.967084747,0.228238112,0.664504568,2.041563065,0.512462385,0.211611086
OS08G0499532,14.59740551,2.945240787,2.024307206,15.04969955,8.679899531,1.606960311,5.470820852
OS08G0499700,0.669112197,0.237539828,0.18468735,0.560252733,1.004032364,0.24292188,0.210239271
OS08G0499800,6.465520234,6.889759285,4.619640685,5.446802718,9.980498305,3.391187336,3.878071121
OS08G0499900,5.334209414,5.081156186,3.273506731,5.218334048,7.661501382,2.965848885,3.471742094
OS08G0500000,26.86249641,38.66843949,29.29736413,26.91530126,23.9230818,24.93542246,20.42234965
OS08G0500100,45.46162882,30.06103528,32.22925576,43.74505813,38.37011576,38.89331121,35.7114622
OS08G0500200,140.9384152,61.86214794,54.0336149,167.0529178,122.4024301,49.94317855,43.83690891
OS08G0500300,19.84456591,23.60290189,13.14976581,19.86693049,19.19958829,9.420786806,11.24851696
OS08G0500400,4.522439711,7.438621429,4.007508749,2.924822127,2.537855469,4.650050657,2.159101596
OS08G0500500,4.234424578,2.771074141,3.343796272,2.877388498,7.484328161,4.131253759,3.693469034
OS08G0500700,165.3018409,252.0478964,210.197425,153.3695259,143.6758073,279.9841387,186.024319
OS08G0500800,27.29190563,23.75019895,28.89363915,24.97238299,16.86950159,42.86532137,25.65098494
OS08G0500900,3.859440974,11.49851773,7.07284495,3.362522777,6.21136472,6.884532862,6.177755839
OS08G0501500,1.390990446,0.369255204,1.449131686,1.439497066,1.23289249,3.573499216,0.894066113
OS08G0501700,0.372390985,0.059246064,0.041502092,0.094037895,0.133586328,0.050909437,0.033966027
OS08G0502400,10.02793541,144.3179314,43.75593347,21.04101203,18.76944559,4.865343579,22.29379717
OS08G0502600,1.043422563,3.44933258,0.501002998,1.364460776,1.983078072,0.282791092,0.327088085
OS08G0502700,37.48359828,17.96720007,53.44260627,43.01165661,40.22095519,453.4430323,47.63645505
OS08G0502800,33.76794104,30.44553934,18.55663575,39.51191571,26.32722749,15.7383163,17.83599399
OS08G0503000,95.74651863,729.8209407,186.3149894,76.25595088,110.3028112,145.6437633,146.5745719
OS08G0503200,35.97661824,13.83503876,90.12120883,31.61567731,32.99971002,153.5015715,57.56442407
OS08G0503400,38.23575276,15.92653756,101.5559051,30.43408624,37.09122406,174.5175307,62.55103867
OS08G0503600,3.844736138,10.76290073,5.720404307,5.050763329,4.866999371,24.51715426,3.671080313
OS08G0503700,4.888514834,13.95046208,7.915268612,6.969746165,6.188304677,32.10916539,4.92683932
OS08G0503800,2.242424069,12.89568549,8.908133775,4.644714479,2.959626865,8.203698496,4.839171088
OS08G0504000,0.326973873,50.36534048,0.890586938,0.200345974,1.564951142,0.262885754,0.338531101
OS08G0504400,15.93085745,22.63347868,19.61544231,14.40062105,16.52882583,22.90942157,21.03431452
OS08G0504500,0.604639232,0.356838738,0.982022026,0.563366219,0.535420452,15.23604468,0.541007016
OS08G0504600,59.71655103,36.25126464,25.62202457,58.05515729,57.36538982,23.17291933,25.14426506
OS08G0504700,216.432849,154.0994956,212.1586037,177.7564941,178.0155195,219.634998,246.2415976
OS08G0504800,9.037226191,81.12208714,13.57459838,16.03384355,13.94624879,5.304015482,7.14980698
OS08G0504900,9.780087176,103.3438304,17.44369793,16.054276,14.66632696,7.134470251,8.390330639
OS08G0505001,11.89110255,11.49769865,8.679142226,14.44145486,10.6003425,3.483596693,6.160477876
OS08G0505200,58.97654368,87.26698824,27.43886356,46.67516048,49.32121273,29.23110138,28.16133961
OS08G0505300,130.6003516,114.6475639,101.781985,205.2021883,146.4768585,43.5467424,105.1494704
OS08G0505900,0.93010986,1.533881673,4.931783294,1.762833179,0.56479768,1.97257902,1.426966845
OS08G0506000,1.480805746,2.219419721,1.651034267,1.862146029,1.467900882,1.849448812,1.013634496
OS08G0506100,2.523501115,0.774659245,0.424510252,1.704745844,3.184424241,0.12327321,0.657721075
OS08G0506350,0.701851217,0.206767416,0.097165617,0.956180586,0.308250865,0.157813008,0.233104394
OS08G0506400,5.085906427,15.63655064,10.43877461,7.417837547,8.258679061,0.94804745,5.623776969
OS08G0506500,12.32285092,5.365218747,3.624635462,9.125446028,12.59293091,1.64988104,6.782854526
OS08G0506700,102.1418929,56.96605236,49.9815288,97.07498367,77.98480624,46.80803724,46.29541298
OS08G0506850,9.283093611,10.28179233,7.357414617,17.36720572,14.95540464,6.828064823,4.803885208
OS08G0507701,3.894225844,1.286113055,2.881712351,1.921481882,1.038919121,3.705079055,1.181504264
OS08G0507702,4.90320726,1.540312991,3.967964424,4.796344376,1.202198546,4.351310381,1.75535036
OS08G0508000,0.696231878,1.364157518,2.01534708,0.738267691,2.9191458,3.846642245,2.1877993
OS08G0508100,4.036879914,10.72024171,4.983749219,5.18516253,5.033688926,3.734067935,2.534323555
OS08G0508500,1.082364595,1.225934132,0.23415075,0.9172749,0.550695365,0.483666757,0.240834445
OS08G0508600,29.33941623,42.32391057,36.68891406,23.37051019,13.3073732,30.39814801,28.96637669
OS08G0508700,2.257949799,0.780567977,1.135430905,0.932963622,1.957053364,3.732598745,0.820354711
OS08G0508800,2.781845121,1.363684712,3.850087858,1.851851906,0.591087301,12.71562017,0.942315652
OS08G0509100,5.120573935,3.024916334,8.936484234,2.715133965,2.719885047,21.57770556,2.32439304
OS08G0509200,9.851301993,8.5715851,23.17795338,6.368961945,6.975111356,18.62413386,12.79882356
OS08G0509300,12.84963932,12.17237313,30.48271221,8.525850006,8.618286442,24.01437808,15.49134324
OS08G0509400,12.51394841,36.5715381,36.84393885,8.117772635,13.48908689,26.25415196,13.81925443
OS08G0509450,13.59385804,40.64713654,43.34147837,8.16317067,15.46225411,31.59636614,15.25881107
OS08G0509500,4.792724335,5.509690744,3.593310078,3.366693744,7.872015302,1.158756148,2.554529835
OS08G0509600,9.083672364,7.711811411,1.828310619,7.542897653,11.04414025,0.768093366,3.666369038
OS08G0510400,7.845243693,7.732048828,7.887225474,4.862036811,12.22661056,7.51976639,7.412172067
OS08G0510500,11.02108271,13.43691943,10.07315753,10.83104069,7.909926171,13.37657648,9.206955556
OS08G0510700,82.92144144,26.64894464,15.20365495,64.76557023,49.14850222,9.1866895,14.09473597
OS08G0510750,57.32622786,25.78745328,12.01062898,32.60621394,38.6653345,9.611608508,8.198796144
OS08G0510800,0.429684569,4.085299569,1.969778825,0.56943573,0.619967657,3.29697938,0.659952082
OS08G0511400,4.703164347,49.63090258,8.396898739,9.953914568,8.279048756,3.575214548,6.991550127
OS08G0511500,9.028006463,3.157442166,1.874691701,9.076544759,8.742618751,2.263790469,3.059496771
OS08G0511700,17.61677147,15.84340974,9.108136497,17.02622603,12.80953176,7.922643935,8.596448916
OS08G0511800,25.94413034,15.59039175,6.801871755,16.66299262,12.39907524,3.998041436,10.25191338
OS08G0511900,35.54788013,60.0271119,76.78429716,36.29801367,35.47118154,79.63469624,72.61946267
OS08G0512100,3.004299883,2.0048593,1.160478562,3.418680207,1.92696688,1.032257914,0.708238374
OS08G0512300,35.83704358,42.07622305,30.4833225,43.97858478,33.13870408,25.81531719,32.4503155
OS08G0512400,42.6207975,42.08237231,46.22925863,41.31774359,63.29614836,36.222079,33.04026062
OS08G0512500,8.175543392,7.536404829,3.81009984,12.40128242,21.77274981,16.77096937,8.878237584
OS08G0512600,30.25928503,87.22165059,62.66137106,34.6280759,36.97981972,16.4029615,43.16956886
OS08G0512700,73.45716006,52.70461894,38.14429345,78.12440659,80.8296308,9.552153455,40.20553655
OS08G0512801,84.69489149,70.29779368,46.456958,75.36813512,61.11600203,12.443004,42.70159244
OS08G0512900,21.30855079,8.145968423,7.577548673,18.91335707,11.8873239,6.152667977,12.46869237
OS08G0513000,16.06068801,22.97923279,26.23614722,20.35863348,18.10216061,23.34075563,27.05079232
OS08G0513051,15.3542385,22.9223879,25.69816477,19.46313345,18.246167,22.95043356,26.4442984
OS08G0513100,3.252759694,5.91003219,5.400981369,2.459970727,4.73948977,9.206760772,4.807480315
OS08G0513300,38.75669967,62.03489261,45.57340074,38.70618249,28.57184975,24.39080066,57.82643678
OS08G0513600,59.32482404,45.84620155,16.62173878,53.08698506,26.63477466,12.04011324,17.00785356
OS08G0513700,116.5207007,65.33874217,64.55099154,124.7896373,105.5133055,57.10662826,63.4319535
OS08G0514000,1.990378566,6.662692628,4.782996506,1.215511919,1.29311357,7.956272848,0.45905728
OS08G0514033,3.688906004,12.2808288,6.465630117,2.263336971,7.191061357,9.781914647,1.057327805
OS08G0514066,6.084461461,12.85636643,4.196999103,1.746509794,3.963839034,8.546825231,0.761333319
OS08G0514100,2.271378891,22.04834408,8.29961964,3.556568149,3.36191275,0.619173882,2.672140587
OS08G0515000,3.797949462,0.507598697,8.502446636,2.158863329,0.506864694,6.532796834,4.679548695
OS08G0515700,112.946201,22.16006261,19.81637624,124.3749709,82.35796914,11.12548041,19.9546063
OS08G0515800,10.49826321,8.083237285,7.352221339,2.846219951,8.118799492,14.02888213,3.710749421
OS08G0515900,5.816994516,2.080361994,0.257882793,8.734230041,9.877351409,0.316736691,0.681440007
OS08G0516000,14.59789057,25.76376971,16.86115099,15.16486136,11.11769112,15.96485694,13.07957492
OS08G0516600,87.80750568,164.8399634,102.3030831,90.18801209,89.30284795,75.08940013,72.72295578
OS08G0516900,101.430784,39.87418145,38.97576228,120.4186252,88.1918863,36.58023048,38.30199334
OS08G0517001,258.8523852,82.66278783,83.61466865,292.1622906,201.9213322,64.68247657,50.42917856
OS08G0517100,1.048345273,0.377054821,0.366388728,1.294420197,0.850172411,0.776865161,0.476956674
OS08G0517200,93.8128722,32.44522967,36.84218865,78.36346754,95.8819067,33.49606834,39.49249978
OS08G0517300,40.64150263,41.85850477,35.14483504,39.09210874,39.78560475,30.73621397,20.29146912
OS08G0517500,19.7059724,30.84759783,38.82284367,17.42998635,21.09773851,60.72859483,28.68642053
OS08G0517600,31.20683864,19.14126147,15.65759033,23.73748427,23.01084819,11.09492763,22.96206501
OS08G0517700,25.56110651,23.57274087,25.547086,37.78335892,43.87063269,17.72521455,20.4950706
OS08G0517750,22.77848279,26.85790357,27.04757671,30.84456826,26.75270256,17.90582817,19.38229358
OS08G0517800,1.708913782,0.693906595,0.381020179,0.602135507,0.57226659,0.358662952,0.169487117
OS08G0517900,46.27465039,26.7223577,22.13939422,39.45071384,39.78785996,13.40330094,34.83936904
OS08G0518000,3.363180047,2.164516392,1.353547901,2.858520171,9.971879443,1.276976801,1.880780298
OS08G0518100,45.56398276,28.11016811,26.81444425,33.85324563,36.23555228,31.30330816,25.73464743
OS08G0518150,47.42493262,29.09709078,26.88550957,22.08796891,32.85674253,34.45630575,23.02779929
OS08G0518200,1.132480964,3.580462267,2.452946537,1.509852333,2.332359161,2.047826407,2.160802073
OS08G0518600,0.558483149,0.286460165,0.106399185,0.241085567,0.342476145,0.10481832,0.100044749
OS08G0518800,1.39869024,1.232650781,8.921838061,2.174585228,0.80637565,37.2254525,2.923760233
OS08G0518900,0.277500528,4.393616674,2.432688478,0.274065085,0.389325478,7.534074478,0.579865708
OS08G0519100,7.403195022,26.4023205,89.44799362,9.860225319,9.006370708,7.227498126,51.2297001
OS08G0519300,0.49182602,0.193155743,0.141844834,0.306585083,0.435522037,0.133295965,0.109467795
OS08G0519400,35.39844202,56.19509929,50.14645944,29.53422538,29.84875088,67.13592485,48.96808422
OS08G0519501,8.235225479,13.32041088,12.53725856,3.253817247,4.029758778,17.69421695,7.661083666
OS08G0519600,2.178341279,8.018829883,3.58824688,5.232422788,3.012944088,2.663384363,2.938371606
OS08G0519700,25.66400433,8.374726658,9.118491357,24.64807211,27.97746668,9.552893425,15.83862059
OS08G0519750,47.33005838,18.09500854,19.5304163,52.38530321,42.41896923,15.31364469,17.83009642
OS08G0519800,18.41218979,23.89540461,24.17396846,20.43934085,12.39060261,33.88235054,19.49221184
OS08G0520000,4.881311773,26.2742378,24.20571764,4.127198045,5.734373623,9.052979335,9.114465965
OS08G0520100,8.875275535,3.750796703,2.637091496,7.819635275,9.15459306,2.641837033,4.96675537
OS08G0520200,0.629342162,0.49357464,0.20829488,1.841040402,1.368906221,1.249756836,0.257631661
OS08G0520300,52.16348293,107.8628971,85.68424477,52.58418666,53.83364435,71.60978359,60.38958208
OS08G0520400,3.135942152,2.284602587,2.749601006,2.303066544,6.846977603,2.016848252,1.976278424
OS08G0520500,47.93070322,22.96153919,41.90663751,58.43450695,43.3857914,48.15237554,38.30308058
OS08G0520550,23.86261162,11.56052987,16.86041977,20.28344108,22.60866707,24.27318731,20.0360192
OS08G0520600,2.933770571,1.734481081,0.560985559,0.52916239,1.246064937,0.913456963,0.457729323
OS08G0520700,7.500302636,2.145049658,2.085611456,7.526990001,5.796198711,0.959724476,2.407177045
OS08G0520850,1.873085911,2.531347053,2.582979256,5.066936616,4.333346709,5.211056581,1.521487847
OS08G0520900,4.098783229,16.47005171,8.177146746,2.992066224,9.460658699,19.06021551,4.420253181
OS08G0521000,116.2010464,28.15032812,86.86405063,99.42055611,128.4800974,47.16667787,118.0098644
OS08G0521400,10.18841527,18.10433631,11.09423344,24.68880743,14.34704571,11.68222363,12.25724718
